id,created_at,name,slug,updated_at,url,checksum,companies,logo,platforms
5,1399584423,NeL,nel,1399632224,https://www.igdb.com/game_engines/nel,60323e10-0f42-a132-5023-407ecdd09d5a,,,
1252,1622102465,AVG32,avg32,1710347047,https://www.igdb.com/game_engines/avg32,97791dd0-afe3-6352-621a-7368ca177faf,,,
27,1403006981,Dark Alliance Engine,dark-alliance-engine,1442051440,https://www.igdb.com/game_engines/dark-alliance-engine,d80936d6-63d4-5e55-3161-419ea39469bb,[78],,"[6, 8, 9, 11, 12, 21, 38]"
1055,1597331010,FIFA 2001 Engine,fifa-2001-engine,1597333285,https://www.igdb.com/game_engines/fifa-2001-engine,5e36992c-57a5-849a-7c39-8d17481877e3,,,
1193,1612964231,QuickTime VR,quicktime-vr,1713808100,https://www.igdb.com/game_engines/quicktime-vr,92db1244-4ef9-0bea-a0d2-c358f1cbb168,,,
1503,1684542122,Box2D,box2d--1,1684718223,https://www.igdb.com/game_engines/box2d--1,4d6baf84-798a-e141-9905-fc11ae03d5ac,,0.0,
333,1460073600,Horizon,horizon,1609632000,https://www.igdb.com/game_engines/horizon,84411601-9636-6a1a-9f33-cc98df1d59fe,,,
449,1490138905,Turbine,turbine,1499669935,https://www.igdb.com/game_engines/turbine,dfc06b7f-f5be-cc2c-57d2-a4e754fdfe7e,,,
1048,1596089528,Cobra Engine,cobra-engine,1722218005,https://www.igdb.com/game_engines/cobra-engine,1a95a7ae-3b4f-30ba-e578-ec7f8ad2054e,,,
598,1538302591,Sega System 16,sega-system-16,1722309356,https://www.igdb.com/game_engines/sega-system-16,5c1dc9fb-1d44-0bb4-4ada-64374e78ef5b,,,
1289,1626883357,Trerarch NGL,trerarch-ngl,1663893531,https://www.igdb.com/game_engines/trerarch-ngl,fbcc5e51-fba5-36ce-35ab-5c8ab3c248b4,,,
556,1520639987,GameStudio A8,gamestudio-a8,1687220182,https://www.igdb.com/game_engines/gamestudio-a8,c7ca8d25-e184-7b97-ebcc-493d5ea1cb73,,,
1347,1632774830,RocketFuel,rocketfuel,1632781565,https://www.igdb.com/game_engines/rocketfuel,accffef9-b31a-26e0-b940-8012b16f497f,,,
1350,1632965732,Motorola 68000,motorola-68000,1632966667,https://www.igdb.com/game_engines/motorola-68000,1e922a5c-b201-5954-5878-b3ee1cd81be2,,,
1295,1627438535,The Sims Engine,the-sims-engine,1627438643,https://www.igdb.com/game_engines/the-sims-engine,a69435a9-e9dc-b740-5545-515eefa54cf7,,,
489,1499822694,Riot Engine,riot-engine,1554152496,https://www.igdb.com/game_engines/riot-engine,0d58a945-fbe5-e02a-526c-086f2fab1b1f,,,
1170,1610582400,T-Engine,t-engine,1610668800,https://www.igdb.com/game_engines/t-engine,6c1ce2d9-37dd-af60-8043-73c42cf2bd9e,,,
1117,1602892800,Google Cloud Platform,google-cloud-platform,1602892800,https://www.igdb.com/game_engines/google-cloud-platform,4a1c56a4-1869-e19c-d29c-9dbc0e72f535,,,
1136,1606435200,HDAurora,hdaurora,1606435200,https://www.igdb.com/game_engines/hdaurora,20c3ffc6-ea1f-0eaf-d36b-aa92d714959a,,,
360,1468741251,SKALD,skald,1639697150,https://www.igdb.com/game_engines/skald,81ec5725-d551-b6dd-5297-cc30ef0fdecb,,,
1209,1615370988,Tenka Touitsu ADVANCE,tenka-touitsu-advance,1615373353,https://www.igdb.com/game_engines/tenka-touitsu-advance,5d1081ca-5716-b047-3c75-e79f8dd1a2a0,,,
771,1575251538,STEM engine,stem-engine,1646341905,https://www.igdb.com/game_engines/stem-engine,6a7835e9-cc94-20ca-f529-09769a74e27f,,,
304,1454716800,The Reality Engine,the-reality-engine,1612828800,https://www.igdb.com/game_engines/the-reality-engine,903f386e-80ec-17fe-a224-329da1d20285,[8601],,
461,1493731965,Atari System 2,atari-system-2,1507579641,https://www.igdb.com/game_engines/atari-system-2,06636bb0-a6e6-a662-b090-dc30b8cecce2,,,
494,1500940821,Falling Everything Engine,falling-everything-engine,1500940839,https://www.igdb.com/game_engines/falling-everything-engine,527cfbe0-2e1e-8846-b07e-94eb59148ec2,,,
499,1502792894,NightShade Engine,nightshade-engine,1502806579,https://www.igdb.com/game_engines/nightshade-engine,51608688-a56e-1f3f-9631-3ee99c9affae,,,
506,1504771739,42,42,1504772991,https://www.igdb.com/game_engines/42,ddb22f72-bf83-0eb5-2f27-a7b43756c0db,,,
523,1510761732,Orochi 3,orochi-3,1510763121,https://www.igdb.com/game_engines/orochi-3,5a82b563-07f8-096e-6773-c72746edec4a,,,
524,1511302011,createjs,createjs,1511338969,https://www.igdb.com/game_engines/createjs,9ac8aee4-42b3-7c83-f2db-f89c76adc0a2,,,
537,1514684981,Veronica Engine,veronica-engine,1514716412,https://www.igdb.com/game_engines/veronica-engine,717703ca-1571-e032-4943-f621eee99b83,,,
538,1514976820,SuperScroller,superscroller,1515054458,https://www.igdb.com/game_engines/superscroller,8c6d06cd-1003-8b9b-5608-c09b7cc9bd64,,,
544,1515552429,NoviceX,novicex,1515553697,https://www.igdb.com/game_engines/novicex,38353b8a-7428-6547-f3fa-f26361c2db69,,,
552,1517483383,Invictus SCX,invictus-scx,1517484730,https://www.igdb.com/game_engines/invictus-scx,ec17bf1b-9d6f-104a-404a-1f647da343d1,,,
553,1519738975,"Custom Engine ""VantEdit""",custom-engine-vantedit,1519743794,https://www.igdb.com/game_engines/custom-engine-vantedit,c670476d-acf5-d2ed-88ab-b52987c45e45,,,
559,1521478854,GameSparks,gamesparks,1521498438,https://www.igdb.com/game_engines/gamesparks,fd711c57-dbae-8e48-8cb7-f710bbe00ee2,,,
551,1516961160,android studio,android-studio,1641243067,https://www.igdb.com/game_engines/android-studio,076ab2bc-d628-7e99-bc64-b80648235c21,,,
358,1468269081,Blitz3D,blitz3d,1704944137,https://www.igdb.com/game_engines/blitz3d,9f3406e8-0d17-211d-70a4-4810e1ccd75e,,,
871,1584521389,Freespace 2,freespace-2,1584522520,https://www.igdb.com/game_engines/freespace-2,64d83a89-56eb-3f2b-08ee-4c8f23a1f3c0,,,
874,1586806738,krkr2,krkr2,1586842366,https://www.igdb.com/game_engines/krkr2,3a2df6c8-2ef7-b879-a1aa-f0c76b106cff,,,
573,1526967636,Naughty Dog Engine,naughty-dog-engine,1705484929,https://www.igdb.com/game_engines/naughty-dog-engine,9279602f-e2ca-dac0-9394-875d255ee9fd,,,
620,1549754752,Gdevelop5,gdevelop5,1724511039,https://www.igdb.com/game_engines/gdevelop5,0bc1b692-4b98-1728-aa26-fd75b7cdb4b0,,,
683,1554916323,Schmetterling 2.0,schmetterling-2-dot-0,1658244119,https://www.igdb.com/game_engines/schmetterling-2-dot-0,ae85c14f-60e4-c6e6-5941-27d1189ee375,,,
1003,1592712398,Konami GX945,konami-gx945,1592755696,https://www.igdb.com/game_engines/konami-gx945,30ed1cb1-b3d0-365f-85f8-9d8e4c4bae84,,,
691,1557146002,VueJS,vuejs,1688377748,https://www.igdb.com/game_engines/vuejs,cd51ec22-e91f-b5b4-f917-2d2504af22b3,,,
877,1587309116,Blackbox Engine,blackbox-engine,1587352441,https://www.igdb.com/game_engines/blackbox-engine,38a3300a-a3d5-dc64-f2e5-56f8e18ab6b8,,,
66,1408050084,BigWorld,bigworld,1680530241,https://www.igdb.com/game_engines/bigworld,1eee79c3-8a55-6c7a-81d9-292f201e0939,,0.0,
1005,1592811684,Pheonix 3D engine,pheonix-3d-engine,1592832980,https://www.igdb.com/game_engines/pheonix-3d-engine,4b853848-d29e-fcb4-9478-e6f08e3155e9,,,
845,1582503467,FS,fs,1649930152,https://www.igdb.com/game_engines/fs,d1570574-e135-9394-bb26-2c322220e90d,,,
519,1509306077,Offset Engine,offset-engine,1509308976,https://www.igdb.com/game_engines/offset-engine,2bf07d10-16d7-4ad6-fa86-6cea68b8f93c,[13730],0.0,
568,1525782261,DoomRPG,doomrpg,1525782300,https://www.igdb.com/game_engines/doomrpg,603ffaa3-203d-3604-91a4-183944853fd7,,,
324,1457959026,mobile,mobile,1646620552,https://www.igdb.com/game_engines/mobile,91b120dd-cb52-429f-8046-3b7664a65fee,,,
579,1529869395,C-Engine,c-engine,1554763376,https://www.igdb.com/game_engines/c-engine,30015c00-3f48-a265-b0dd-cbd6d644d191,,,
583,1530645897,OWI Core,owi-core,1586654258,https://www.igdb.com/game_engines/owi-core,56cdff90-02db-84cc-530a-bcdf2c8f18fb,,,
1253,1622102465,FlixEngine,flixengine,1622102465,https://www.igdb.com/game_engines/flixengine,f17c74db-a6e4-dd51-0483-8183181d306d,,,
541,1515105948,DarkBASIC Pro,darkbasic-pro,1703870443,https://www.igdb.com/game_engines/darkbasic-pro,4b62aa6c-12a8-29b4-b761-615794aeb2fb,,,
1265,1624078695,Southpaw,southpaw,1624111121,https://www.igdb.com/game_engines/southpaw,8e2848bd-c6a1-e2ff-2663-443a03d65959,,,
878,1587467798,super mario,super-mario,1587524120,https://www.igdb.com/game_engines/super-mario,d35e858b-2400-b2f0-29d0-7d00c5440336,,,
584,1530915844,PTK Toolkit,ptk-toolkit,1530944655,https://www.igdb.com/game_engines/ptk-toolkit,e5c672fa-366c-18ce-76c1-bbd692c533bb,,,
827,1579024746,bruns,bruns,1579028573,https://www.igdb.com/game_engines/bruns,ec8c0216-c1ca-0903-48ab-b1ccb19384a3,,,
828,1579048150,SiglusEngine,siglusengine,1692701558,https://www.igdb.com/game_engines/siglusengine,0e26f79a-cb2b-e2f1-275f-cd2aae6c1404,,,
578,1529440109,Liquid Engine,liquid-engine,1620056567,https://www.igdb.com/game_engines/liquid-engine,f2e8c957-12c6-0cd6-8772-b439e558dc56,,,
842,1581976384,MascotCapsule,mascotcapsule,1582014171,https://www.igdb.com/game_engines/mascotcapsule,83507886-5770-767a-0c12-6654e39d8fbb,,,
337,1462303614,Void Engine,void-engine,1722325079,https://www.igdb.com/game_engines/void-engine,999cac6f-4efe-576b-1b81-eb59fd9a5777,,0.0,
847,1583032831,AnyWorld,anyworld,1583128489,https://www.igdb.com/game_engines/anyworld,00b5c9c2-99a0-7807-82fa-5ac9ad06f448,,,
580,1530550022,AEGIS,aegis,1530611598,https://www.igdb.com/game_engines/aegis,60d6a17c-48c0-5e50-e7d0-baa9d4fb3ef5,,,
1545,1689881123,Jo Engine,jo-engine,1718240089,https://www.igdb.com/game_engines/jo-engine,a4128ab0-eab2-cf58-c53b-b59713900f87,,0.0,[32]
846,1582505043,ADV Player HD,adv-player-hd,1631175901,https://www.igdb.com/game_engines/adv-player-hd,88c85aa0-e041-1948-5263-c73bea41c745,,,
585,1531100546,VERGE,verge,1531109501,https://www.igdb.com/game_engines/verge,ae56f1cd-ca30-b6bd-2bf4-d6df82e9626c,,,
1337,1631861960,DoJa,doja,1658368353,https://www.igdb.com/game_engines/doja,6a620b15-d1d8-f9fa-77f0-134cc768beda,,,
1436,1663518103,X-Tend,x-tend,1663596951,https://www.igdb.com/game_engines/x-tend,77cc022a-218b-72a3-685e-2b8b5267f4b2,,0.0,
454,1491747881,ArenaNet Guild Wars,arenanet-guild-wars,1718294768,https://www.igdb.com/game_engines/arenanet-guild-wars,683b14ef-745f-9731-81e3-f85700d1aa01,,,
151,1420624761,Plasma Engine,plasma-engine,1663921406,https://www.igdb.com/game_engines/plasma-engine,5ad5d977-5228-9982-ec91-79067a68b840,,,
618,1548793318,Swarm Engine,swarm-engine,1723646008,https://www.igdb.com/game_engines/swarm-engine,cd8308e9-1010-763c-4813-d71e54558f5f,,,
1141,1607644800,Versu,versu,1607644800,https://www.igdb.com/game_engines/versu,aaaba908-0f1e-87d1-776e-40c12a961867,,,
1626,1717870326,Easy FPS Editor,easy-fps-editor,1718384153,https://www.igdb.com/game_engines/easy-fps-editor,99b8f0a5-e85a-fbae-aab6-77dff9367d41,,,[6]
1280,1625927679,MS26,ms26,1631216705,https://www.igdb.com/game_engines/ms26,42602ccd-0478-dfc5-fc96-cd70a4534c70,,,
1049,1596672000,Raconteur,raconteur,1612396800,https://www.igdb.com/game_engines/raconteur,4cc18f93-d6c4-6501-066e-d4d273e9c0e3,,,
1487,1678475173,Katana Engine,katana-engine,1721790587,https://www.igdb.com/game_engines/katana-engine,0107afe6-fa5a-2155-9f9b-c3fef9d3c9f9,,0.0,
884,1587799804,LMMS,lmms,1714000876,https://www.igdb.com/game_engines/lmms,008d8cdb-0a4d-5b5a-5698-967a52032408,,,
355,1465969616,Titanium,titanium,1665332817,https://www.igdb.com/game_engines/titanium,ff4c4c75-6895-00b0-9099-e4a25add71d3,,,
572,1526166386,GlyphX,glyphx,1698054818,https://www.igdb.com/game_engines/glyphx,d2ab4ffa-3a6c-b466-1f6b-b8db67ab46a1,,,
348,1464005609,Macromedia,macromedia,1709682361,https://www.igdb.com/game_engines/macromedia,dc2be73f-4196-733a-99ba-1fb5a202f51e,,,
844,1582393528,inkscape,inkscape,1714001199,https://www.igdb.com/game_engines/inkscape,483dd109-7538-ed80-9d7b-b11c88c4917f,,,
477,1497692080,D3D,d3d,1615242733,https://www.igdb.com/game_engines/d3d,c37167f8-7175-0418-9c25-51ff2d607b82,,,
74,1409002953,X-ray Engine,x-ray-engine,1703870655,https://www.igdb.com/game_engines/x-ray-engine,b4261e48-4f26-c118-52ef-426137376b66,[144],0.0,[6]
832,1579435786,ZZT,zzt,1704289439,https://www.igdb.com/game_engines/zzt,de96c8ab-8066-8fc9-281f-f5a7802c9401,,,
591,1534404901,SceneKit,scenekit,1706823418,https://www.igdb.com/game_engines/scenekit,4ad70f16-4354-c041-66ae-0b53ea85bc6f,,,
1405,1649375223,Sunny Engine,sunny-engine,1649434459,https://www.igdb.com/game_engines/sunny-engine,e7a89a02-7a25-549a-e446-240bb062c491,,0.0,[6]
263,1440478500,Sparta 3D,sparta-3d,1440481740,https://www.igdb.com/game_engines/sparta-3d,5dce8695-6c96-5a06-eadf-c5e93c1ee69f,,,
385,1473702762,Adventure Creator,adventure-creator,1677859173,https://www.igdb.com/game_engines/adventure-creator,d4de2ddd-e828-61a3-cf40-0dc91ff3849e,,,
475,1497549468,Aspyr,aspyr,1497549468,https://www.igdb.com/game_engines/aspyr,3509d632-e296-1d51-b6c0-c08e25f5fff4,,,
298,1454625661,PHP,php,1718241388,https://www.igdb.com/game_engines/php,ea162874-4add-5878-6619-44794cfb3148,,,
531,1513446935,KUBOTA/CATERPILLER,kubota-slash-caterpiller,1513469935,https://www.igdb.com/game_engines/kubota-slash-caterpiller,81bdaf2d-f346-44f2-7ee4-55b48c6917f5,,,
624,1552572484,DemonStar Engine,demonstar-engine,1552582331,https://www.igdb.com/game_engines/demonstar-engine,2b5844f6-cd92-6066-293a-0ae776aa7097,,,
435,1487380239,Lair Engine,lair-engine,1487459918,https://www.igdb.com/game_engines/lair-engine,68e50d8c-b022-2230-8037-788d80176d75,,,
285,1444600889,Spring,spring,1709521740,https://www.igdb.com/game_engines/spring,a3e63d52-3ee1-8b66-9bc4-637fa098b7b3,,,
1232,1619512464,Intersect Engine,intersect-engine,1718293077,https://www.igdb.com/game_engines/intersect-engine,1570e182-b012-70b3-9d96-3a53588c27f3,,,
1150,1609200000,Capcom Play System Dash,capcom-play-system-dash,1609200000,https://www.igdb.com/game_engines/capcom-play-system-dash,16dcfae1-b34b-b48f-62f3-ad2d953ec8d8,,,
974,1590926686,CPAL3D Engine,cpal3d-engine,1698940883,https://www.igdb.com/game_engines/cpal3d-engine,fbcde143-ce48-3772-ebd2-82fc86770059,,,
1683,1725891516,The Bumper Engine,the-bumper-engine,1725940487,https://www.igdb.com/game_engines/the-bumper-engine,2a31e34f-3231-1186-69fd-bd24f8605dc1,[58081],0.0,[6]
755,1573452057,BigWorld Technology,bigworld-technology,1618134031,https://www.igdb.com/game_engines/bigworld-technology,ae6181a9-5de0-581f-8538-f01881f13082,,,
1247,1621426309,appeal studios,appeal-studios,1621426309,https://www.igdb.com/game_engines/appeal-studios,ed5fa70c-e7bf-5bd6-bb1a-1effe5275085,,,
1314,1629031567,Viscious Engine,viscious-engine,1629052796,https://www.igdb.com/game_engines/viscious-engine,7095095b-736b-9e31-70b2-8771f771d8b5,,,
121,1417433152,Refractor Engine,refractor-engine,1719175919,https://www.igdb.com/game_engines/refractor-engine,44414919-7f7a-aef3-e2ce-725c81e6698b,"[94, 138, 155]",,"[6, 11, 14]"
336,1460807867,Bomberman Engine,bomberman-engine,1460821389,https://www.igdb.com/game_engines/bomberman-engine,b5b9f719-4268-ccef-695e-e9ef81872f1c,,,
486,1499106128,FLEDGE Engine,fledge-engine,1663638216,https://www.igdb.com/game_engines/fledge-engine,7e4f2824-4731-a8cf-3d64-04964edf8de2,,,
341,1463070775,Cryptic Engine,cryptic-engine,1548888214,https://www.igdb.com/game_engines/cryptic-engine,56308324-be6c-de22-dc21-4a5184d79533,,,
669,1554752056,Essence Engine 5,essence-engine-5,1692851711,https://www.igdb.com/game_engines/essence-engine-5,08ad20ad-50b0-7382-6a1e-250ba37bb7a2,,,
352,1465525502,Black Sun Engine,black-sun-engine,1465536256,https://www.igdb.com/game_engines/black-sun-engine,d0e6073e-12a7-c800-8191-2769154f76be,,,
1370,1639883743,TabbersEngine,tabbersengine,1640113191,https://www.igdb.com/game_engines/tabbersengine,15d9eddd-2273-e441-7c1f-3e452d8a3ec1,[39612],0.0,[82]
442,1488681529,Shark 3D,shark-3d,1488686061,https://www.igdb.com/game_engines/shark-3d,5c61ce75-c991-2dda-8d6b-eb4c89761484,,,
370,1470129999,Spritekit,spritekit,1644399504,https://www.igdb.com/game_engines/spritekit,585c58c9-7983-3d67-4090-aac159181930,,,
1443,1663874673,Goliath Engine,goliath-engine,1663879798,https://www.igdb.com/game_engines/goliath-engine,bde56ce2-040f-edfb-25b5-1ccffb07bdf0,,,
369,1470094148,libgdx,libgdx,1718829978,https://www.igdb.com/game_engines/libgdx,2708d79a-9ffe-7c67-7b60-857bf9304a80,,,
747,1570994796,libGDX,libgdx--1,1726201415,https://www.igdb.com/game_engines/libgdx--1,49423d3b-e1a5-09ff-245b-26fbf86aa4c6,,,
662,1553707779,ZeldaClassic,zeldaclassic,1592378334,https://www.igdb.com/game_engines/zeldaclassic,682c8833-8783-ff1d-2cdc-564ff263a545,,,
53,1406460209,SCUMM,scumm,1720583832,https://www.igdb.com/game_engines/scumm,b0a91701-1472-cdc4-8ef4-c35c7445a1a7,[9],,"[6, 13, 14, 15, 16, 18, 50, 63, 75, 78, 86]"
1334,1631513805,StoryMaker,storymaker,1631523818,https://www.igdb.com/game_engines/storymaker,ae69d047-841a-cb76-1d6b-82ebce077d51,,,
1198,1613779200,Dreams,dreams,1613865600,https://www.igdb.com/game_engines/dreams,3538d409-1f68-8b0b-746f-46cc43e1a13c,,,
485,1498982619,The Illusion Engine,the-illusion-engine,1679277829,https://www.igdb.com/game_engines/the-illusion-engine,334ee851-258d-e8b1-2277-732e8be4aecc,,,
147,1419953545,YETI,yeti,1665420964,https://www.igdb.com/game_engines/yeti,e8bac256-8915-485e-768f-532e82b605a3,"[841, 4477]",0.0,"[6, 9, 12, 38, 41]"
688,1555459163,EA Graphics Library,ea-graphics-library,1555509959,https://www.igdb.com/game_engines/ea-graphics-library,70a6cc9d-5e38-5b32-728f-fb518526f308,,,
875,1586822400,N2System,n2system,1614211200,https://www.igdb.com/game_engines/n2system,69e5f070-7209-9f07-7962-c766c54ef340,,,
882,1587730224,melon.js,melon-dot-js,1644805515,https://www.igdb.com/game_engines/melon-dot-js,8ec4d528-ee2c-dfe9-ceec-25598f985b19,,,
199,1428745039,Macromedia Director 2.0,macromedia-director-2-dot-0,1667223835,https://www.igdb.com/game_engines/macromedia-director-2-dot-0,4984146c-d6d5-cf00-5ada-3b2c08da2d27,,,
1579,1705853234,PartyPlanner64,partyplanner64,1725580998,https://www.igdb.com/game_engines/partyplanner64,db763ef4-fbb5-7045-ccf4-0ffc2b984ad4,,0.0,
1373,1642588437,Pokémon SDK,pokemon-sdk,1642621572,https://www.igdb.com/game_engines/pokemon-sdk,269af903-3821-06e0-fa16-c9b4ee1e1d76,[39875],0.0,"[3, 6, 14]"
1050,1596743077,Logan's Shadow,logans-shadow,1708909839,https://www.igdb.com/game_engines/logans-shadow,7677038f-b9ad-eee5-1380-40f5a9bc279d,,,
445,1489682851,RV4,rv4,1498456506,https://www.igdb.com/game_engines/rv4,5915aa8b-4139-be16-214f-a2cbface0f05,,,
451,1491328143,Presto Studios,presto-studios,1508534553,https://www.igdb.com/game_engines/presto-studios,065e1349-7083-9881-4d3a-362c5d70eb52,,,
458,1493381027,K2 Engine,k2-engine,1504279056,https://www.igdb.com/game_engines/k2-engine,e544b376-0747-b094-353b-7275a9180c5e,,,
459,1493536001,buidlbox,buidlbox,1493537625,https://www.igdb.com/game_engines/buidlbox,f5e8c268-ec0a-8943-fcb6-bca7cd9d2cfb,,,
471,1496607119,Sega Model 2,sega-model-2,1496607400,https://www.igdb.com/game_engines/sega-model-2,4b912083-9e26-72d8-e814-472e2be964b3,,,
193,1428173749,STORM Engine,storm-engine,1708987077,https://www.igdb.com/game_engines/storm-engine,b2d53320-2472-b57d-84cb-b285cf576a0a,,,
172,1422517797,id Tech 6,id-tech-6,1646013752,https://www.igdb.com/game_engines/id-tech-6,688aa3fb-2cfb-16da-4f90-b7683bc010c1,,,
372,1470132321,3D Game Studio,3d-game-studio,1714426256,https://www.igdb.com/game_engines/3d-game-studio,af12af37-7feb-fdf9-aee6-5606e260baed,,,
155,1420978865,INSANE,insane,1685401952,https://www.igdb.com/game_engines/insane,5752b114-ce99-30ce-abf5-ae09b41064be,,,"[6, 7, 13, 14, 50, 78]"
254,1437481679,AGDS (Advanced Graphic Development System),agds-advanced-graphic-development-system,1484488746,https://www.igdb.com/game_engines/agds-advanced-graphic-development-system,41a89325-d3db-5094-4c8d-09cebab0842e,,,
1610,1713666153,Petit Computer,petit-computer,1713809866,https://www.igdb.com/game_engines/petit-computer,4c8ad9d4-0ec6-df24-b9f6-f5875777bd59,,,
1124,1604188800,Capcom Play System II (CPS-2),capcom-play-system-ii-cps-2,1609200000,https://www.igdb.com/game_engines/capcom-play-system-ii-cps-2,9677fdb9-3504-2642-bf90-3bf9ab42f53b,,,
824,1578685232,CatSystem2,catsystem2,1659954117,https://www.igdb.com/game_engines/catsystem2,8d4ff488-4fd0-44e8-3a44-e3a6a78f1c8a,,,
1261,1622847101,RPG Tsukuuru Super Dante,rpg-tsukuuru-super-dante,1718089939,https://www.igdb.com/game_engines/rpg-tsukuuru-super-dante,d2524f62-50a0-deb0-200b-9a19010f865a,,,
264,1440482906,Traktor,traktor,1489843696,https://www.igdb.com/game_engines/traktor,58ceac74-0d83-5ca6-6b71-b5e6d03e2883,,,
1149,1608986300,EMotion FX,emotion-fx,1641377787,https://www.igdb.com/game_engines/emotion-fx,ad670ee8-d620-9fb3-c577-e7b4b0685a18,,,
492,1500384722,StoryForge,storyforge,1505044190,https://www.igdb.com/game_engines/storyforge,80ac21a2-4060-ddac-f35e-d2c51a61f279,[12931],,"[6, 48, 49]"
560,1521652239,4EVOLVE: Traxor Engine,4evolve-traxor-engine,1521657257,https://www.igdb.com/game_engines/4evolve-traxor-engine,6e9f098c-b877-0513-6363-8904b66066f3,[10850],,[6]
1011,1593491330,Bemani Python 2,bemani-python-2,1616403301,https://www.igdb.com/game_engines/bemani-python-2,75bc7c09-16de-0d32-3648-f3d26f763f8c,,,
423,1483179584,wpf,wpf,1725348180,https://www.igdb.com/game_engines/wpf,b55a3608-42f1-9265-c9bc-974487ec42b8,,,
1038,1593697811,ZGameEditor,zgameeditor,1593699527,https://www.igdb.com/game_engines/zgameeditor,5bdef534-0fc2-fcc9-0da5-27e11ee556c3,,,
79,1411945309,GameMaker: Studio,gamemaker-studio,1719260672,https://www.igdb.com/game_engines/gamemaker-studio,c74227b4-e0f0-4521-7836-50226e86a257,[6932],0.0,"[3, 6, 9, 14, 34, 39, 46, 48, 49, 74]"
1299,1627917887,RGM,rgm,1627941333,https://www.igdb.com/game_engines/rgm,c592c8b0-c28f-a526-b628-d0f1de6996e1,,,
1105,1601929013,Game Maker Studio 2,game-maker-studio-2,1726209238,https://www.igdb.com/game_engines/game-maker-studio-2,237c1724-0c6c-dc65-325f-ab885d3eff92,,,
1144,1608163200,avdl,avdl,1611446400,https://www.igdb.com/game_engines/avdl,47b195ec-11f3-fa29-fa57-34105df414e4,,,
1364,1635224300,Storytelling System,storytelling-system,1635224300,https://www.igdb.com/game_engines/storytelling-system,23659ae5-d677-5818-64f0-4ab68f2c7640,,,
1408,1649440671,TrueVision3D,truevision3d,1649708963,https://www.igdb.com/game_engines/truevision3d,a88d9e72-35f7-5520-b963-c2ed5a119cc6,,0.0,[6]
1591,1708817500,Touhou Danmakufu,touhou-danmakufu,1709252876,https://www.igdb.com/game_engines/touhou-danmakufu,61abfd27-b17a-5259-0abb-d5a83edb8d4c,[53149],,[6]
1549,1691480632,Nintendo Web Framework,nintendo-web-framework,1691480743,https://www.igdb.com/game_engines/nintendo-web-framework,aa8e9b70-78e4-560d-b9cf-789f39435d90,,,
886,1588261667,OpenBOR,openbor,1715240086,https://www.igdb.com/game_engines/openbor,19eed2df-d402-c6cd-0afa-e7d302141613,,0.0,
1262,1623083855,Kaite Tsukutte Asoberu: Dezaemon,kaite-tsukutte-asoberu-dezaemon,1623085566,https://www.igdb.com/game_engines/kaite-tsukutte-asoberu-dezaemon,21c48bfc-25b3-e77e-1884-dfd4b22d153c,,,
265,1440565478,isiMotor,isimotor,1650247129,https://www.igdb.com/game_engines/isimotor,b8395bc8-c2a2-7aba-2c61-8a0ff6fb34d6,,,
1008,1593096267,CloakNT,cloaknt,1663594286,https://www.igdb.com/game_engines/cloaknt,08f10b71-d853-e5ac-201f-1750e7d8b073,,0.0,
267,1440681522,rUGP,rugp,1713915369,https://www.igdb.com/game_engines/rugp,f5ce0c60-980a-c450-66bb-0f68c6b973fe,[6230],,"[6, 9, 12]"
1238,1620318806,Python Arcade Library,python-arcade-library,1620320774,https://www.igdb.com/game_engines/python-arcade-library,520f87c9-abe1-7ea0-d404-3eb0a6a6ccf7,,,
1142,1607644800,DX12,dx12,1608940800,https://www.igdb.com/game_engines/dx12,1db5999f-734b-6f79-bb4e-8e8e0e2ffae4,,,
214,1428793318,COBRA,cobra,1723422985,https://www.igdb.com/game_engines/cobra,c24fc618-9ff0-05a2-0ff6-8808555ee0c6,,,
1007,1592965496,Bemani System 573 Analog,bemani-system-573-analog,1616331297,https://www.igdb.com/game_engines/bemani-system-573-analog,45ac21b2-d066-e1cf-2ae2-6dd470e919fc,,,
1259,1622526141,Marathon Engine,marathon-engine,1622621285,https://www.igdb.com/game_engines/marathon-engine,e2111133-e07b-7fc0-fa8c-5be96e854594,,,
1076,1600424656,Engine,engine,1714597349,https://www.igdb.com/game_engines/engine,9ab90270-78a6-299c-5665-c1774b826c13,,0.0,"[6, 34, 39, 74]"
279,1443610905,HPL Engine,hpl-engine,1674388920,https://www.igdb.com/game_engines/hpl-engine,29bfe4e1-6c53-4325-47cc-ef21e9e44d98,,,
695,1557439651,KEX,kex,1723213975,https://www.igdb.com/game_engines/kex,86281f1d-9c95-1636-36e6-f5f06555c418,[13169],0.0,"[3, 6, 14, 49, 130]"
1622,1717162684,CATENGINE,catengine,1717633038,https://www.igdb.com/game_engines/catengine,6081910e-3ed9-22ff-0060-cc8b9d72413a,,0.0,[6]
148,1420027388,Voxlap,voxlap,1648119494,https://www.igdb.com/game_engines/voxlap,ae06f6d3-be24-5993-f41e-81013e1b9aaa,,,
1192,1612915200,Legion,legion,1612915200,https://www.igdb.com/game_engines/legion,0b3326a0-53fc-c139-0ac9-3cd4d4e5be36,,,
452,1491591337,Saber 3D engine,saber-3d-engine,1491597476,https://www.igdb.com/game_engines/saber-3d-engine,8ff5f309-5538-a0ed-19b2-e69e4617341e,,,
